photo_id,subject,modality,object_name_normalized,object_name,object_name_verified,instrument,title,flickr_url,date_taken,source_tag_label,rationale,confidence,release_group,near_duplicate_group,is_primary,flickr_tags,description,has_embedding,model,codebook_version
53321365080,protoplanetary_disk,spectrum_or_plot,GK Tau and CI Tau,GK Tau and CI Tau,true,MIRI,NASA’s Webb Findings Support Long-Proposed Process of Planet Formation,https://www.flickr.com/photos/nasawebbtelescope/53321365080,2023-11-09 14:21:20,exoplanet,Two emission spectra from MIRI's MRS showing water abundance in protoplanetary disks. Data plotted on wavelength axes; water signatures directly observed.,high,nasa s webb findings support long proposed process of planet formation,202,true,jwst|webb|jameswebbspacetelescope|pebbledrift|protoplanetarydisk,"A breakthrough discovery! Baby stars are surrounded by disks of material. Scientists have long theorized that icy pebbles drift from the outer to the inner regions of a disk, delivering water and solids that then form planets. New data from Webb demonstrates this process in action. Researchers used Webb’s MIRI instrument to study 2 compact disks and 2 extended disks (with wider gaps and rings) around Sun-like stars. All four of the disks’ stars are estimated to be between 2-3 million years old, considered “newborns” in cosmic time. Pebbles were expected to go through compact disks more efficiently, allowing for greater delivery of water and solids to inner planets. Webb’s results confirmed these expectations by revealing excess cool water in the compact disks, compared with the larger disks. Read more: <a href=""https://www.nasa.gov/missions/webb/nasas-webb-findings-support-long-proposed-process-of-planet-formation/"" rel=""noreferrer nofollow"">www.nasa.gov/missions/webb/nasas-webb-findings-support-lo...</a> This image: Emission Spectrum – Water Abundance: This graphic compares the spectral data for warm and cool water in the GK Tau disk, which is a compact disk without rings, and extended CI Tau disk, which has at least three rings on different orbits. The science team employed the unprecedented resolving power of MIRI’s MRS (the Medium-Resolution Spectrometer) to separate the spectra into individual lines that probe water at different temperatures. These spectra, seen in the top graph, clearly reveal excess cool water in the compact GK Tau disk, compared with the large CI Tau disk. The bottom graph shows the excess cool water data in the compact GK Tau disk minus the cool water data in the extended CI Tau disk. The actual data, in purple, are overlaid on a model spectrum of cool water. Note how closely they align. NASA, ESA, CSA, Leah Hustak (STScI) Image description: MIRI data: “Protoplanetary Disks GK Tau and CI Tau: Water Abundance” graphic, with two graphs. The top graph compares the spectral data for warm and cool water between a compact and extended disk. The y-axis is labeled “Amount of Light Emitted;” the x-axis is unlabeled. The compact disk’s data are shown as a jagged, purple line. The extended disk’s data are overlaid and depicted as a jagged white line. Beneath these are vertical red bars signifying warm water and green-blue bars signifying cool water. The bottom graph shows the excess cool water data in the compact disk minus the cool water data in the extended disk. The y-axis is labeled “Amount of Light Emitted.” The x-axis is labeled “Wavelength of Light, Microns.” The data is portrayed as a jagged purple line. It is overlaid on a model spectrum of cool water, signified by a green-blue spectrum. Six peaks present in both the actual data and the model are highlighted with blue-green bars. The values in the data and the model align closely.",true,claude-haiku-4-5,v6
53333872821,protoplanetary_disk,spectrum_or_plot,SZ Chamaeleontis,SZ Chamaeleontis,true,MIRI,Webb Follows Neon Signs Toward New Thinking on Planet Formation (Spectrum),https://www.flickr.com/photos/nasawebbtelescope/53333872821,2023-11-15 10:44:24,exoplanet,"Comparison spectra of neon emission from protoplanetary disk around SZ Cha. Webb MIRI medium-resolution spectroscopy data plotted on wavelength axes, explicitly labeled in title and caption.",high,webb follows neon signs toward new thinking on planet formation,205,true,jwst|webb|protoplanetarydisk|jameswebbspacetelescope,"15 years ago, the Spitzer observatory found unusual neon readings in a young counterpart of our solar system. Now Webb has discovered that the abnormal neon III present in the planet-forming disk has all but disappeared. Scientists believe clues to our own solar system’s past may lie in these flashing neon signs. Spitzer and Webb both observed the disk of material surrounding the Sun-like star SZ Cha. This disk has the potential to form planets, but the process is constrained by high-energy radiation. Typically emitted as X-rays, the radiation eats away at the disk and limits the time planets have to form. For scientists, neon is an indicator of how much and what type of radiation is hitting these planet-forming disks. Spitzer’s 2008 readings of SZ Cha showed an outlier. The telescope detected neon III, which suggested the radiation was by ultraviolet (UV) light. Webb found only traces of the neon III signature, indicating X-ray radiation instead. What could be causing the change? Scientists theorize an on-and-off wind may have absorbed UV light, leaving X-rays to hit the disk. Winds are common in a young planetary system, and perhaps Spitzer caught it during a wind-free period. In fact, it may be that young systems — including our early solar system — regularly switch between phases of UV and X-ray radiation. The team is already planning more observations of SZ Cha with Webb, as well as other telescopes, to get to the bottom of the mystery. Learn more: <a href=""https://www.nasa.gov/missions/webb/webb-follows-neon-signs-toward-new-thinking-on-planet-formation/"" rel=""noreferrer nofollow"">www.nasa.gov/missions/webb/webb-follows-neon-signs-toward...</a> Credit: NASA, ESA, CSA, Ralf Crawford (STScI) This image: Contrasting data from NASA’s James Webb and Spitzer space telescopes show change in the disk surrounding the star SZ Chamaeleontis (SZ Cha) in just 15 years. In 2008, Spitzer’s detection of significant neon III made SZ Cha an outlier among similar young protoplanetary disks. However, when Webb followed up on SZ Cha in 2023, the ratio of neon II to III was within typical levels. All of this is significant because protoplanetary disks are the stuff of future planetary systems – and those potential planets are in a race against time. Astronomers use neon as an indicator of the dominant radiation hitting the disk and causing it to evaporate. When extreme ultraviolet light is dominant, there is more neon III. That is the unusual circumstance that Spitzer observed in 2008. Typically, a disk is dominated by X-ray radiation, which evaporates the disk more quickly, leaving planets less time to form. Researchers think the dramatic differences in neon detections are the result of a wind that, when present, absorbs ultraviolet light and leaves X-rays to pummel the disk. They will continue using Webb to find other examples of variability in disk conditions, working toward a better understanding of how planetary systems develop around Sun-like stars. NASA, ESA, CSA, Ralf Crawford (STScI) Image description: nfographic titled SZ Chamaeleontis, Neon Gas in Protoplanetary Disk. Text at top right reads MIRI, Medium Resolution Spectroscopy. Two squiggly lines are compared, labeled as yellow being Webb 2023, and white being Spitzer 2008. The Y axis is labeled “Scaled Brightness of Light,” with a double-ended arrow pointing toward brighter at the top and dimmer at the bottom. The X axis is numbered 10 to 18 and labeled “Wavelength of Light, microns.” Just before 13 microns on the X axis, a green column highlights a tall vertical spike in both lines. They are labeled Neon, N E Roman numeral two. Between 15 and 16 microns, a purple column highlights a shorter but still distinct spike in the Spitzer spectrum, which is contrasted with a miniscule peak in the Webb spectrum. This purple column, and the peaks it highlights, are labeled Neon, N E Roman numeral three. Behind the spectra an illustration of a protoplanetary disk shows through, with a very bright center.] ",true,claude-haiku-4-5,v6
53361000972,protoplanetary_disk,image,HH 797,HH 797,true,unknown,Herbig-Haro (HH) 797,https://www.flickr.com/photos/nasawebbtelescope/53361000972,2023-11-14 01:54:39,star,Herbig-Haro object: protostellar jets from multiple young stars. Direct infrared observation of outflows and star-forming region.,high,herbig haro 797,209,true,jwst|webb|james|space|telescope|herbigharo|protostar|hh797,"Everything is not as it seems See that string along the bottom of this image? It’s made up of 2 baby stars spewing out almost parallel jets of gas. Astronomers used to think there was just one star, but Webb’s high-resolution view shows more to the story. The “string” here is Herbig-Haro (HH) 797. A Herbig-Haro object is the bright region that surrounds newborn stars, formed when the stars’ outflows collide with nearby gas and dust at high speeds. In the top half of the image, those bright objects are actually thought to contain two further baby stars! Webb’s infrared vision is particularly suited for studying young stars and their outflows, as infrared light can pierce through obscuring gas and dust. Learn more: <a href=""https://esawebb.org/images/potm2311a/"" rel=""noreferrer nofollow"">esawebb.org/images/potm2311a/</a> Credit: ESA/Webb, NASA &amp; CSA, T. Ray (Dublin Institute for Advanced Studies) Image description: In the lower half of the image is a narrow, horizontal nebula that stretches from edge to edge. It is brightly colored, mostly in shades of red and pink, but with some green and yellow tinges on the right side as well. In the upper half of the image, there is a glowing point with multi-colored (yellow, green, and pinkish red) light radiating from it in all directions. A bright star with long diffraction spikes, partially seen, lies along the right edge. A few smaller stars are spread around. The background is dark blue and covered in a thin haze.",true,claude-haiku-4-5,v6
53367291393,protoplanetary_disk,spectrum_or_plot,XUE 1,XUE 1,true,MIRI,Webb Study Reveals Rocky Planets Can Form in Extreme Environments,https://www.flickr.com/photos/nasawebbtelescope/53367291393,2023-11-30 16:20:33,exoplanet,Medium-resolution spectroscopy data from MIRI showing carbon monoxide emission lines from protoplanetary disk XUE 1. Graph plots brightness vs. wavelength with model and Webb data overlaid.,high,webb study reveals rocky planets can form in extreme environments,210,false,protoplanetarydisk|jwst|webb|jameswebbspacetelescope,"Rocky planets may be able to form in harsher environments than we thought. Webb detected key building blocks of planets, including water and carbon dioxide, in a rocky planet-forming zone being hit by extreme amounts of ultraviolet radiation. Planets are formed from disks of gas, dust and rock surrounding stars. The specific disk Webb observed, XUE 1, is near several massive stars. These stars emit high levels of ultraviolet radiation, which scientists expected would disperse gas and break apart chemical molecules. To the team’s surprise, Webb found partially crystalline silicate dust, plus various molecules (water, carbon monoxide, carbon dioxide, hydrogen cyanide, acetylene) that can form rocky planets. It’s the first time such molecules have been detected under these extreme conditions. Learn more: <a href=""https://www.nasa.gov/missions/webb/webb-study-reveals-rocky-planets-can-form-in-extreme-environments/"" rel=""noreferrer nofollow"">www.nasa.gov/missions/webb/webb-study-reveals-rocky-plane...</a> This image: This spectrum shows data from the protoplanetary disk termed XUE 1, which is located in the star cluster Pismis 24. It features the observed signatures of carbon monoxide spanning 4.95 to 5.15 microns. Credit: NASA, ESA, CSA, M. Ramírez-Tannus (Max Planck Institute for Astronomy), J. Olmsted (STScI) [Image description: Graphic titled “XUE 1 Irradiated Protoplanetary Disk, MIRI Medium -Resolution Spectroscopy” shows a graph of brightness on the y-axis versus wavelength of light in microns on the x-axis. An arrow pointing down along the y-axis reads “dimmer;” arrow pointing up reads “brighter.” (There are no values or tick marks on the y-axis.) The x-axis ranges from 4.95 microns on the left to 5.15 microns on the right, labeled in even increments of 0.05 microns. A key in the upper right corner shows that model data are plotted in orange and Webb data are plotted in white. Both the model and data are plotted as series of connected line segments. Sixteen sharp peaks (high brightness) appear in both the data and model, which align closely with each other. The peaks vary in height and are fairly evenly spaced from left to right. Each is highlighted with a dark red column. A label above reads “Carbon Monoxide, C O.” One peak appears in the data, but not in the model, and is not highlighted in red.] ",true,claude-haiku-4-5,v6
53367407889,protoplanetary_disk,spectrum_or_plot,XUE 1,XUE 1,true,MIRI,Webb Study Reveals Rocky Planets Can Form in Extreme Environments,https://www.flickr.com/photos/nasawebbtelescope/53367407889,2023-11-30 16:20:33,exoplanet,"MIRI medium-resolution spectroscopy of protoplanetary disk XUE 1. Spectrum shows detected molecular features (water, CO2, acetylene, HCN) plotted against wavelength in microns.",high,webb study reveals rocky planets can form in extreme environments,211,true,protoplanetarydisk|jwst|webb|jameswebbspacetelescope,"Rocky planets may be able to form in harsher environments than we thought. Webb detected key building blocks of planets, including water and carbon dioxide, in a rocky planet-forming zone being hit by extreme amounts of ultraviolet radiation. Planets are formed from disks of gas, dust and rock surrounding stars. The specific disk Webb observed, XUE 1, is near several massive stars. These stars emit high levels of ultraviolet radiation, which scientists expected would disperse gas and break apart chemical molecules. To the team’s surprise, Webb found partially crystalline silicate dust, plus various molecules (water, carbon monoxide, carbon dioxide, hydrogen cyanide, acetylene) that can form rocky planets. It’s the first time such molecules have been detected under these extreme conditions. Learn more: <a href=""https://www.nasa.gov/missions/webb/webb-study-reveals-rocky-planets-can-form-in-extreme-environments/"" rel=""noreferrer nofollow"">www.nasa.gov/missions/webb/webb-study-reveals-rocky-plane...</a> This image: This spectrum shows data from the protoplanetary disk termed XUE 1, which is located in the star cluster Pismis 24. The inner disk around XUE 1 revealed signatures of water (highlighted here in blue), as well as acetylene (C2H2, green), hydrogen cyanide (HCN, brown), and carbon dioxide (CO2, red). As indicated, some of the emission detected was weaker than some of the predicted models, which might imply a small outer disk radius. Credit: NASA, ESA, CSA, M. Ramírez-Tannus (Max Planck Institute for Astronomy), J. Olmsted (STScI) [Image description: Graphic titled “XUE 1 Irradiated Protoplanetary Disk, MIRI Medium -Resolution Spectroscopy” shows a graph of brightness on the y-axis versus wavelength of light in microns on the x-axis. An arrow pointing down along the y-axis reads “dimmer;” arrow pointing up reads “brighter.” (There are no values or tick marks on the y-axis.) The x-axis ranges from 13.3 microns on the left to 15.5 microns on the right, labeled in even increments of 0.5 microns, starting at 13.5. A key in the upper right corner shows that model data are plotted in purple and Webb data are plotted in white. Both the model and data form jagged lines with numerous peaks and valleys. The model and data do not match perfectly, but the general trends align. Four sets of peaks are highlighted and labeled. (1) Acetylene, C 2 H 2—highlighted in green; centered around 13.7 microns. (2) Hydrogen Cyanide, H C N—brown; 14.0 microns. (3) Water, H 2 O—blue; 14.2 microns. (4) Carbon Dioxide, C O 2—bright red; 14.95 microns.] ",true,claude-haiku-4-5,v6
53454927782,protoplanetary_disk,annotated_image,Beta Pictoris,Beta Pictoris,true,MIRI,Beta Pictoris (MIRI Image),https://www.flickr.com/photos/nasawebbtelescope/53454927782,2024-01-10 15:16:00,unclassified,Webb MIRI observation of debris disk system with coronagraph mask and white star glyph marking host star—both are annotation marks over the observational data.,high,beta pictoris,225,true,betapictoris|betapic,"A “cat's tail” appears wrapped around this planetary system in the making. The Beta Pictoris planetary system is made up of two dusty disks of debris (asteroid, comet, and planet-forming fragments). Thanks to Webb, scientists have discovered a new structure, a tail of dust extending from the secondary disk. Webb’s Mid-Infrared Instrument (MIRI) was crucial for detecting the cat’s tail, as it was not revealed at near-infrared wavelengths. MIRI also revealed that the material of the secondary disk and the cat’s tail is hotter than that of the primary disk. In this image, a coronagraph (the black circle and bar) has been used to block the light of the central star. The scale bar shows that the disks of Beta Pictoris extend for hundreds of astronomical units (AU). (One AU is the average Earth-Sun distance: 93 million miles, or 150 million km.) Researchers theorize the cat's tail is the result of a dust production event, such as a collision, that occurred about a hundred years ago. They estimate the amount of dust within the cat’s tail to be equivalent to a large main belt asteroid, spread out across 10 billion miles! Learn more: <a href=""https://go.nasa.gov/47u080u"" rel=""noreferrer nofollow"">go.nasa.gov/47u080u</a> This image: NASA’s James Webb Space Telescope has imaged star system Beta Pictoris. Webb’s MIRI (Mid-Infrared Instrument) enabled a team of astronomers to investigate the composition of Beta Pic’s main and secondary debris disks—the latter feature previously detected by the Hubble Space Telescope. Unexpectedly, Webb’s infrared capabilities detected a new feature of the Beta Pic system: a curvy branch of dust that resembles the shape of a cat’s tail. This tail, only noticeable in the MIRI data, extends from the southwest portion of the secondary debris disk and is estimated to span 10 billion miles. The dust that forms the tail may be similar to the matter found on the surfaces of comets and asteroids in our solar system. Further analysis is required to understand the origins of the cat’s tail, though the team believes a dust production event—such as a collision between asteroids, comets, or planetesimals—is responsible. A coronagraph (black circle and two small disks) has been used to block the light of the central star, whose location is marked with a white star shape. In this image, light at 15.5 microns is colored cyan and 23 microns is orange (filters F1550C and F2300C, respectively). Credit: NASA, ESA, CSA, STScI, C. Stark and K. Lawson (NASA GSFC), J. Kammerer (ESO), and M. Perrin (STScI) Image description: Star system Beta Pictoris. A thin, elongated horizontal orange line appears at the center of the frame, extending almost to the edges. This is a debris disk seen edge-on. A thin blue-green disk is inclined about five degrees counterclockwise relative to the orange main disk. Cloudy, translucent gray material is most prominent near the orange main debris disk. Some of the gray material forms a curved feature in the upper right, resembling a cat’s tail. The central star, represented as a small white star icon, is blocked by an instrument known as a coronagraph, which forms a large black circle at center and two small disks pointing to the upper left and lower right. The background of space is black.",true,claude-haiku-4-5,v6
53455855776,protoplanetary_disk,annotated_image,Beta Pictoris,Beta Pictoris,true,MIRI,Beta Pictoris (Annotated MIRI Image),https://www.flickr.com/photos/nasawebbtelescope/53455855776,2024-01-10 15:18:00,unclassified,"MIRI observation of debris disks and newly-discovered dust tail (""cat's tail"") around Beta Pictoris. Multiple labels and annotations overlay the image.",high,beta pictoris,226,false,betapictoris|betapic,"A “cat's tail” appears wrapped around this planetary system in the making. The Beta Pictoris planetary system is made up of two dusty disks of debris (asteroid, comet, and planet-forming fragments). Thanks to Webb, scientists have discovered a new structure, a tail of dust extending from the secondary disk. Webb’s Mid-Infrared Instrument (MIRI) was crucial for detecting the cat’s tail, as it was not revealed at near-infrared wavelengths. MIRI also revealed that the material of the secondary disk and the cat’s tail is hotter than that of the primary disk. In this image, a coronagraph (the black circle and bar) has been used to block the light of the central star. The scale bar shows that the disks of Beta Pictoris extend for hundreds of astronomical units (AU). (One AU is the average Earth-Sun distance: 93 million miles, or 150 million km.) Researchers theorize the cat's tail is the result of a dust production event, such as a collision, that occurred about a hundred years ago. They estimate the amount of dust within the cat’s tail to be equivalent to a large main belt asteroid, spread out across 10 billion miles! Learn more: <a href=""https://go.nasa.gov/48OMi9Q"" rel=""noreferrer nofollow"">go.nasa.gov/48OMi9Q</a> This image: NASA’s James Webb Space Telescope has imaged star system Beta Pictoris. Webb’s MIRI (Mid-Infrared Instrument) enabled a team of astronomers to investigate the composition of Beta Pic’s main and secondary debris disks—the latter feature previously detected by the Hubble Space Telescope. Unexpectedly, Webb’s infrared capabilities detected a new feature of the Beta Pic system: a curvy branch of dust that resembles the shape of a cat’s tail. This tail, only noticeable in the MIRI data, extends from the southwest portion of the secondary debris disk and is estimated to span 10 billion miles. The dust that forms the tail may be similar to the matter found on the surfaces of comets and asteroids in our solar system. Further analysis is required to understand the origins of the cat’s tail, though the team believes a dust production event—such as a collision between asteroids, comets, or planetesimals—is responsible. A coronagraph (black circle and two small disks) has been used to block the light of the central star, whose location is marked with a white star shape. In this image, light at 15.5 microns is colored cyan and 23 microns is orange (filters F1550C and F2300C, respectively). Credit: NASA, ESA, CSA, STScI, C. Stark and K. Lawson (NASA GSFC), J. Kammerer (ESO), and M. Perrin (STScI) Image description: Star system Beta Pictoris with labels and graphic overlays. A thin, elongated horizontal orange line appears at the center of the frame, extending almost to the edges. This is a debris disk seen edge-on. A white line traces over the orange debris disk and is labeled “main disk plane.” A thin blue-green disk is inclined about five degrees counterclockwise relative to the orange main disk and is highlighted by a blue-green line labeled “extended secondary disk.” Cloudy, translucent gray material is most prominent near the orange main debris disk. Some of the gray material forms a curved feature in the upper right and is marked with a yellow line labeled “cat’s tail.” The central star, represented as a small white star icon, is blocked by an instrument known as a coronagraph, which forms a large black circle at center and two small disks pointing to the upper left and lower right. The background of space is black. In the lower right corner is a white bar labeled “100 A U.”",true,claude-haiku-4-5,v6
53584747762,protoplanetary_disk,image,IRAS 23385,IRAS 23385,true,unknown,"Cheers! NASA's Webb Finds Ethanol, Other Icy Ingredients for Worlds",https://www.flickr.com/photos/nasawebbtelescope/53584747762,2024-03-13 13:57:06,observatory / engineering,Webb observation of a protostar region showing molecular ices and star-forming activity. No instrument specified in caption despite detailed scientific analysis.,high,cheers nasa s webb finds ethanol other icy ingredients for worlds,276,true,jwst|webb|jameswebbspacetelescope,"How were ingredients for life delivered to Earth? New Webb data shows icy, carbon-containing molecules around 2 baby stars that have yet to form planets. These findings tell us about how such molecules may get transported to potentially habitable worlds. This image is of the region near the protostar IRAS 23385. Astronomers have been puzzled over whether COMs are made in the ice or gas phase. Webb’s results suggest that the chemical reactions forming COMs take place in the ice phase, and previously detected gaseous COMs originate from sublimation (when solids change directly into gas). COMs in cold ices are thought to be easier to transport from molecular clouds to planet-forming disks than warm, gaseous molecules. These icy COMs can be incorporated into comets and asteroids, which could then collide with forming planets and deliver ingredients for life. Read more: <a href=""https://science.nasa.gov/missions/webb/cheers-nasas-webb-finds-ethanol-other-icy-ingredients-for-worlds/"" rel=""noreferrer nofollow"">science.nasa.gov/missions/webb/cheers-nasas-webb-finds-et...</a> Credit: NASA, ESA, CSA, W.R.M. Rocha (LEI), Leah Hustak (STScI) Image description: Image of a molecular cloud region. The orange cloud is dense and bright near the top and grows darker and wispier toward the bottom. One bright star with short diffraction spikes and several dimmer stars are visible. ",true,claude-haiku-4-5,v6
53585833653,protoplanetary_disk,spectrum_or_plot,IRAS 2A,IRAS 2A,true,MIRI,"Cheers! NASA's Webb Finds Ethanol, Other Icy Ingredients for Worlds",https://www.flickr.com/photos/nasawebbtelescope/53585833653,2024-03-13 13:57:04,observatory / engineering,MIRI medium-resolution spectroscopy of protostar IRAS 2A showing molecular absorption features. Spectrum plots wavelength vs. optical depth with identified complex organic molecules.,high,cheers nasa s webb finds ethanol other icy ingredients for worlds,277,false,jwst|webb|jameswebbspacetelescope,"How were ingredients for life delivered to Earth? New Webb data shows icy, carbon-containing molecules around 2 baby stars that have yet to form planets. These findings tell us about how such molecules may get transported to potentially habitable worlds. This image is the spectrum from the other protostar studied, IRAS 2A. It includes the fingerprints of complex organic molecules (COMs) such as ethanol and likely acetic acid, in the solid phase. Astronomers have been puzzled over whether COMs are made in the ice or gas phase. Webb’s results suggest that the chemical reactions forming COMs take place in the ice phase, and previously detected gaseous COMs originate from sublimation (when solids change directly into gas). COMs in cold ices are thought to be easier to transport from molecular clouds to planet-forming disks than warm, gaseous molecules. These icy COMs can be incorporated into comets and asteroids, which could then collide with forming planets and deliver ingredients for life. Read more: <a href=""https://science.nasa.gov/missions/webb/cheers-nasas-webb-finds-ethanol-other-icy-ingredients-for-worlds/"" rel=""noreferrer nofollow"">science.nasa.gov/missions/webb/cheers-nasas-webb-finds-et...</a> Credit: NASA, ESA, CSA, W.R.M. Rocha (LEI), Leah Hustak (STScI) Image description: Graphic titled “Complex Organic Molecules Surrounding IRAS 2A Protostar” shows a graph of optical depth on the y-axis versus wavelength of light in microns on the x-axis. The x-axis ranges from 6.8 microns on the left to 8.6 microns on the right. The y-axis ranges from 0 on the top to about 0.65 on the bottom. There is a horizontal, jagged white line with several prominent valleys. Vertical bands in different colors mark different wavelength regions and are labeled with molecular names and formulas. From left to right, these are: “Ethanol and Methyl Formate” (cyan); “Formate Ion and Ethanol” (magenta); “Formate Ion and Acetaldehyde” (blue); “Cyanate Ion and Sulfur Dioxide” (green); “Methane” (orange); “Ethanol and Acetic Acid” (red); and “Formic Acid and Methyl Formate” (purple). ",true,claude-haiku-4-5,v6
53773808661,protoplanetary_disk,spectrum_or_plot,ISO-ChaI 147,ISO-ChaI 147,true,MIRI,Webb Finds Plethora of Carbon Molecules Around Young Star (MIRI Spectrum),https://www.flickr.com/photos/nasawebbtelescope/53773808661,2024-06-06 14:12:55,exoplanet,MIRI medium-resolution spectroscopy of hydrocarbon detections in protoplanetary disk around a very low-mass star. Data plotted on wavelength/brightness axes.,high,webb finds plethora of carbon molecules around young star,298,true,jwst|webb|james|space|telescope|planetary|disk|midinfrared|red|dwarf,"Tiny star, big potential. Webb studied the planet-forming disk around a star weighing one-tenth of our Sun, finding it to hold the largest number of carbon-containing molecules seen to date in such a disk. These molecules include the first detection of ethane outside of our solar system, as well as ethylene, propyne, and more. Rocky planets are more likely than gas giants to form around low-mass stars, making the planet-forming disks of low-mass stars particularly interesting. Learn more about what these results tell us: <a href=""https://science.nasa.gov/missions/webb/webb-finds-plethora-of-carbon-molecules-around-young-star/"" rel=""noreferrer nofollow"">science.nasa.gov/missions/webb/webb-finds-plethora-of-car...</a> This image: This graphic presents some of the results from the MIRI Mid-INfrared Disk Survey (MINDS), which aims to build a bridge between the chemical inventory of disks and the properties of exoplanets. In a new study, a science team explored the region around a very low-mass star of 0.11 solar masses (known as ISO-ChaI 147). They found that the gas in the planet-forming region of the star is rich in carbon. This could mean that the building blocks for planets may lack carbon because all of the carbon-containing chemicals have evaporated and been lost into the surrounding gas. As a result, any rocky planets that form might be carbon-poor. The spectrum revealed by NASA’s James Webb Space Telescope’s MIRI (Mid-Infrared Instrument) shows the richest hydrocarbon chemistry seen to date in a protoplanetary disk, consisting of 13 carbon-bearing molecules. This includes the first extrasolar detection of ethane (C2H6). The team also successfully detected ethylene (C2H4), propyne (C3H4), and the methyl radical CH3, for the first time in a protoplanetary disk. This graphic highlights the detections of ethane (C2H6), methane (CH4), propyne (C3H4), cyanoacetylene (HC3N), and the methyl radical CH3. Credits: Illustration: NASA, ESA, CSA, Ralf Crawford (STScI) Image Description: Spectrum: Graph labeled “Very low-mass star, ISO-ChaI 147, Hydrocarbons in protoplanetary disk, MIRI medium resolution spectroscopy.” The x-axis is labeled “Wavelength of Light, microns” and extends from 6 to 17 microns with tick marks every 2 microns. The y-axis is labeled “Brightness” and has an up arrow labeled “brighter” and a down arrow labeled “dimmer.” A jagged dark-gray line with various peaks extends horizontally. Five peaks are highlighted with colored vertical bands, and the data line within the bands is a brighter gray. They are: methane (CH4) from about 7 to 8.5 microns, ethane (C2H6) from 11.5 to 12.6 microns, cyanoacetylene (HC3N) at about 15.2 microns, propyne (C3H4) at about 15.8 microns, and methyl radical (CH3) from 16.3 to 16.8 microns.",true,claude-haiku-4-5,v6
53830239416,protoplanetary_disk,image,,,true,MIRI,NASA's Webb Captures Celestial Fireworks Around Forming Star,https://www.flickr.com/photos/nasawebbtelescope/53830239416,2024-07-02 10:05:52,star,Caption explicitly identifies protostar and planet-forming disk. MIRI instrument stated. Hourglass-shaped molecular cloud with embedded protostar and accretion disk.,high,nasa s webb captures celestial fireworks around forming star,308,true,jwst|astronomy|james|webb|space|telescope|protostar|star|fourth|july|independence|day,"Star-spangled 🎆 Webb’s new red, white and blue image features a star-to-be: a protostar. Only about 100,000 years old, this relatively young object is hidden in the “neck” of the hourglass-shaped cloud of gas and dust. The scene here was captured with Webb’s Mid-Infrared Instrument. Blue represents carbon-rich molecules, and red highlights the protostar and the planet-forming disk around it. The white areas represent a mixture of hydrocarbons, ionized neon, and thick dust. As the protostar grows older, it will continue to consume, destroy, and push away much of the cloud. Eventually, once it finishes gathering mass, the star will become much easier to see. Learn more about the region: <a href=""https://science.nasa.gov/missions/webb/nasas-webb-captures-celestial-fireworks-around-forming-star/"" rel=""noreferrer nofollow"">science.nasa.gov/missions/webb/nasas-webb-captures-celest...</a> Credit: NASA, ESA, CSA, STScI Image description: A growing protostar embedded within a molecular cloud. The center of the image shows a bright, red region, where the protostar resides, with a thin, gray lane cutting through it horizontally, which is the protostar’s accretion disk. Above and below this region are white and blue triangular-shaped cavities in the molecular cloud, which give the overall object an hourglass shape. The areas of the cavities closest to the central protostar have more pronounced plumes of white gas and dust that fade to a blue color further from the center. There are red, yellow, orange, blue, and green stars and galaxies scattered across the image.",true,claude-haiku-4-5,v6
